,department,course_num,sec_num,num_of_students,avg_gpa,A,AB,B,BC,C,D,F,S
41,CHEM,345,006,203,2.921,28.6,7.4,25.6,7.4,27.1,2.5,1.5,.
0,CHEM,511,001,11,3.500,45.5,9.1,45.5,.,.,.,.,.
2,CHEM,524,001,34,3.368,35.3,26.5,23.5,11.8,.,2.9,.,.
3,CHEM,561,001,40,3.000,37.5,7.5,12.5,22.5,15.0,.,5.0,.
4,CHEM,562,001,105,3.262,34.3,26.7,18.1,8.6,9.5,1.0,1.9,.
5,CHEM,563,001,7,3.714,42.9,57.1,.,.,.,.,.,.
10,CHEM,564,001,14,3.571,21.4,71.4,7.1,.,.,.,.,.
11,CHEM,564,003,14,3.893,78.6,21.4,.,.,.,.,.,.
12,CHEM,564,004,11,3.545,36.4,36.4,27.3,.,.,.,.,.
13,CHEM,564,006,13,3.538,30.8,46.2,23.1,.,.,.,.,.
15,CHEM,565,001,84,3.151,31.0,25.0,20.2,9.5,3.6,8.3,1.2,.
16,CHEM,575,001,14,3.714,64.3,14.3,21.4,.,.,.,.,.
17,CHEM,605,001,18,3.694,50.0,38.9,11.1,.,.,.,.,.
19,CHEM,613,001,18,3.833,77.8,11.1,11.1,.,.,.,.,.
20,CHEM,626,001,7,4.000,100.0,.,.,.,.,.,.,.
21,CHEM,629,001,7,3.429,85.7,.,.,.,.,.,14.3,.
22,CHEM,630,001,16,3.813,68.8,25.0,6.3,.,.,.,.,.
24,CHEM,636,001,27,3.704,63.0,22.2,7.4,7.4,.,.,.,.
25,CHEM,654,001,13,3.923,84.6,15.4,.,.,.,.,.,.
26,CHEM,665,001,8,3.000,12.5,.,75.0,.,12.5,.,.,.
4,CHEM,699,023,6,4.000,100.0,.,.,.,.,.,.,.
0,CHICLA,102,001,18,3.833,83.3,11.1,.,.,5.6,.,.,.
1,CHICLA,102,002,7,2.786,14.3,14.3,14.3,28.6,28.6,.,.,.
3,CHICLA,152,001,12,3.864,83.3,.,.,8.3,.,.,.,.
4,CHICLA,201,001,41,3.833,73.2,12.2,9.8,.,.,.,.,.
5,CHICLA,201,002,39,3.718,59.0,28.2,10.3,2.6,.,.,.,.
7,CHICLA,301,001,8,3.688,75.0,.,12.5,12.5,.,.,.,.
9,CHICLA,308,001,13,3.923,92.3,.,7.7,.,.,.,.,.
10,CHICLA,330,001,24,3.652,50.0,29.2,12.5,4.2,.,.,.,.
11,CHICLA,330,005,22,3.932,90.9,4.5,4.5,.,.,.,.,.
12,CHICLA,330,007,7,3.833,71.4,.,14.3,.,.,.,.,.
13,CHICLA,330,009,26,3.740,65.4,11.5,19.2,.,.,.,.,.
15,CHICLA,347,001,9,3.944,88.9,11.1,.,.,.,.,.,.
16,CHICLA,443,001,12,3.045,8.3,58.3,8.3,.,.,16.7,.,.
17,CHICLA,520,001,6,4.000,100.0,.,.,.,.,.,.,.
18,CHICLA,525,001,11,3.950,81.8,9.1,.,.,.,.,.,.
19,CHICLA,530,001,8,3.375,62.5,.,.,25.0,12.5,.,.,.
1,CIV ENGR,150,001,11,3.273,54.5,.,27.3,.,9.1,9.1,.,.
3,CIV ENGR,291,001,53,3.283,20.8,43.4,18.9,9.4,5.7,1.9,.,.
4,CIV ENGR,310,001,26,3.135,26.9,11.5,30.8,23.1,7.7,.,.,.
5,CIV ENGR,311,001,55,2.936,14.5,20.0,30.9,18.2,12.7,1.8,1.8,.
6,CIV ENGR,320,002,59,3.331,32.2,15.3,45.8,3.4,1.7,1.7,.,.
7,CIV ENGR,325,001,22,3.614,45.5,31.8,22.7,.,.,.,.,.
8,CIV ENGR,330,001,29,2.810,24.1,6.9,24.1,17.2,20.7,3.4,3.4,.
9,CIV ENGR,340,001,44,3.557,47.7,25.0,18.2,9.1,.,.,.,.
10,CIV ENGR,352,001,14,3.167,35.7,7.1,7.1,21.4,14.3,.,.,.
11,CIV ENGR,370,001,39,3.231,33.3,12.8,30.8,12.8,10.3,.,.,.
12,CIV ENGR,377,001,6,3.333,16.7,33.3,50.0,.,.,.,.,.
13,CIV ENGR,392,001,24,3.938,91.7,4.2,4.2,.,.,.,.,.
14,CIV ENGR,395,001,34,3.824,67.6,29.4,2.9,.,.,.,.,.
15,CIV ENGR,410,001,16,3.875,75.0,25.0,.,.,.,.,.,.
16,CIV ENGR,423,001,39,3.237,12.8,35.9,38.5,5.1,5.1,.,.,.
17,CIV ENGR,428,001,20,3.875,85.0,5.0,10.0,.,.,.,.,.
18,CIV ENGR,428,002,18,4.000,100.0,.,.,.,.,.,.,.
21,CIV ENGR,430,001,7,3.500,42.9,28.6,14.3,14.3,.,.,.,.
25,CIV ENGR,447,001,31,3.339,35.5,22.6,25.8,12.9,.,3.2,.,.
27,CIV ENGR,492,001,23,3.826,73.9,21.7,.,4.3,.,.,.,.
28,CIV ENGR,494,001,46,3.348,39.1,19.6,30.4,2.2,6.5,.,2.2,.
29,CIV ENGR,495,001,15,4.000,100.0,.,.,.,.,.,.,.
31,CIV ENGR,498,001,56,3.545,48.2,30.4,12.5,1.8,3.6,.,1.8,1.8
33,CIV ENGR,522,001,9,3.944,88.9,11.1,.,.,.,.,.,.
34,CIV ENGR,522,002,14,3.929,85.7,14.3,.,.,.,.,.,.
37,CIV ENGR,545,001,10,3.550,50.0,30.0,10.0,.,10.0,.,.,.
0,CIV ENGR,573,001,34,3.588,44.1,38.2,11.8,2.9,2.9,.,.,.
1,CIV ENGR,578,001,59,3.924,88.1,8.5,3.4,.,.,.,.,.
2,CIV ENGR,579,001,26,3.981,96.2,3.8,.,.,.,.,.,.
3,CIV ENGR,579,004,13,4.000,100.0,.,.,.,.,.,.,.
5,CIV ENGR,609,001,8,4.000,100.0,.,.,.,.,.,.,.
6,CIV ENGR,629,002,10,3.600,30.0,60.0,10.0,.,.,.,.,.
7,CIV ENGR,629,003,6,3.667,33.3,66.7,.,.,.,.,.,.
13,CIV ENGR,669,001,6,4.000,100.0,.,.,.,.,.,.,.
14,CIV ENGR,678,001,9,4.000,100.0,.,.,.,.,.,.,.
15,CIV ENGR,679,001,10,3.800,60.0,40.0,.,.,.,.,.,.
24,CIV ENGR,699,059,7,4.000,100.0,.,.,.,.,.,.,.
0,CLASSICS,205,001,87,3.698,59.8,29.9,2.3,4.6,1.1,1.1,.,.
1,CLASSICS,304,001,34,3.517,50.0,11.8,20.6,2.9,.,.,2.9,11.8
2,CLASSICS,308,001,39,3.703,51.3,33.3,7.7,2.6,.,.,.,2.6
3,CLASSICS,321,001,58,3.245,43.1,8.6,25.9,6.9,3.4,3.4,3.4,1.7
4,CLASSICS,322,001,129,3.684,70.5,17.8,2.3,3.1,2.3,1.6,1.6,.
5,CLASSICS,335,001,17,3.786,64.7,.,17.6,.,.,.,.,.
6,CLASSICS,370,001,201,3.470,54.7,17.4,12.9,5.0,5.0,2.5,1.5,1.0
7,CLASSICS,591,001,14,3.786,92.9,.,.,.,.,7.1,.,.
0,CNP,306,001,14,3.429,57.1,21.4,7.1,7.1,.,.,7.1,.
1,CNP,407,003,11,3.591,54.5,9.1,36.4,.,.,.,.,.
3,CNP,441,003,7,3.643,28.6,71.4,.,.,.,.,.,.
24,CNP,519,001,9,4.000,100.0,.,.,.,.,.,.,.
0,CNSR SCI,111,001,173,3.892,89.0,5.2,1.2,2.3,0.6,.,0.6,1.2
1,CNSR SCI,173,001,117,3.671,66.7,14.5,9.4,5.1,4.3,.,.,.
2,CNSR SCI,201,001,36,3.833,83.3,8.3,.,8.3,.,.,.,.
3,CNSR SCI,201,003,113,3.667,61.1,22.1,6.2,6.2,1.8,0.9,.,.
4,CNSR SCI,201,103,6,3.667,66.7,.,33.3,.,.,.,.,.
6,CNSR SCI,250,003,141,3.706,65.2,17.7,10.6,5.7,0.7,.,.,.
7,CNSR SCI,250,103,7,4.000,100.0,.,.,.,.,.,.,.
9,CNSR SCI,251,003,123,3.766,76.4,8.9,10.6,1.6,.,0.8,0.8,.
10,CNSR SCI,251,103,13,3.269,69.2,7.7,7.7,.,.,.,15.4,.
12,CNSR SCI,255,001,44,3.273,27.3,29.5,29.5,6.8,4.5,.,2.3,.
13,CNSR SCI,257,001,122,3.844,80.3,15.6,0.8,0.8,1.6,0.8,.,.
14,CNSR SCI,275,001,84,3.506,33.3,41.7,20.2,2.4,2.4,.,.,.
15,CNSR SCI,275,003,94,3.803,71.3,22.3,4.3,.,2.1,.,.,.
16,CNSR SCI,275,004,79,3.595,49.4,31.6,8.9,8.9,1.3,.,.,.
17,CNSR SCI,275,005,91,3.181,15.4,31.9,36.3,11.0,4.4,.,1.1,.
18,CNSR SCI,275,104,7,3.643,57.1,28.6,.,14.3,.,.,.,.
20,CNSR SCI,301,001,14,3.571,42.9,42.9,7.1,.,7.1,.,.,.
21,CNSR SCI,301,002,40,3.538,40.0,40.0,15.0,2.5,.,2.5,.,.
23,CNSR SCI,321,001,193,3.906,89.6,5.7,1.6,0.5,0.5,1.0,.,1.0
24,CNSR SCI,355,001,58,3.535,43.1,29.3,17.2,6.9,1.7,.,.,.
25,CNSR SCI,477,001,44,3.705,59.1,27.3,9.1,4.5,.,.,.,.
26,CNSR SCI,477,002,45,3.500,33.3,44.4,17.8,2.2,.,2.2,.,.
31,CNSR SCI,555,001,45,3.800,62.2,35.6,2.2,.,.,.,.,.
32,CNSR SCI,555,002,80,3.731,61.3,26.3,10.0,2.5,.,.,.,.
33,CNSR SCI,555,003,44,3.239,36.4,25.0,18.2,4.5,9.1,6.8,.,.
35,CNSR SCI,561,001,52,3.798,71.2,19.2,7.7,1.9,.,.,.,.
36,CNSR SCI,562,001,57,3.667,47.4,40.4,10.5,1.8,.,.,.,.
37,CNSR SCI,562,002,19,3.816,68.4,26.3,5.3,.,.,.,.,.
39,CNSR SCI,564,001,47,3.298,38.3,29.8,8.5,12.8,4.3,6.4,.,.
40,CNSR SCI,564,002,34,2.985,26.5,17.6,20.6,14.7,11.8,8.8,.,.
0,CNSR SCI,564,003,47,2.728,10.6,17.0,25.5,19.1,14.9,10.6,.,.
2,CNSR SCI,567,001,59,3.771,74.6,13.6,5.1,5.1,1.7,.,.,.
3,CNSR SCI,579,001,26,3.462,38.5,30.8,19.2,7.7,3.8,.,.,.
4,CNSR SCI,601,001,19,3.789,84.2,5.3,.,5.3,5.3,.,.,.
5,CNSR SCI,603,001,50,3.680,66.0,10.0,18.0,6.0,.,.,.,.
6,CNSR SCI,635,001,31,2.952,6.5,29.0,32.3,19.4,9.7,3.2,.,.
7,CNSR SCI,635,002,41,3.646,53.7,34.1,4.9,2.4,4.9,.,.,.
8,CNSR SCI,635,004,43,3.195,27.9,18.6,23.3,14.0,11.6,.,.,.
9,CNSR SCI,635,104,15,3.067,46.7,.,20.0,13.3,13.3,.,6.7,.
11,CNSR SCI,657,001,65,3.431,13.8,58.5,27.7,.,.,.,.,.
12,CNSR SCI,657,002,66,3.808,71.2,18.2,7.6,1.5,.,.,.,.
13,CNSR SCI,657,003,64,3.453,26.6,42.2,28.1,1.6,1.6,.,.,.
14,CNSR SCI,657,004,65,3.792,70.8,20.0,6.2,3.1,.,.,.,.
16,CNSR SCI,675,001,42,3.571,31.0,61.9,4.8,.,.,2.4,.,.
17,CNSR SCI,675,002,41,3.659,61.0,31.7,.,2.4,.,4.9,.,.
0,COM ARTS,100,001,15,3.467,53.3,13.3,13.3,13.3,6.7,.,.,.
1,COM ARTS,100,003,14,3.607,42.9,42.9,7.1,7.1,.,.,.,.
2,COM ARTS,100,004,14,3.429,42.9,42.9,7.1,.,.,.,7.1,.
3,COM ARTS,100,005,13,3.500,30.8,38.5,15.4,7.7,.,.,.,.
4,COM ARTS,100,006,13,3.654,46.2,46.2,.,7.7,.,.,.,.
5,COM ARTS,100,007,11,3.045,36.4,9.1,9.1,18.2,27.3,.,.,.
6,COM ARTS,100,010,15,3.433,20.0,60.0,13.3,.,6.7,.,.,.
7,COM ARTS,100,011,14,3.929,85.7,14.3,.,.,.,.,.,.
8,COM ARTS,100,012,12,3.750,58.3,33.3,8.3,.,.,.,.,.
9,COM ARTS,100,013,12,3.458,66.7,.,8.3,8.3,16.7,.,.,.
10,COM ARTS,100,014,13,3.500,23.1,61.5,7.7,7.7,.,.,.,.
11,COM ARTS,100,015,9,3.222,33.3,22.2,33.3,.,.,11.1,.,.
12,COM ARTS,100,017,15,3.367,40.0,26.7,13.3,6.7,13.3,.,.,.
13,COM ARTS,100,018,14,3.536,42.9,28.6,21.4,7.1,.,.,.,.
14,COM ARTS,100,019,15,3.200,6.7,60.0,13.3,6.7,13.3,.,.,.
15,COM ARTS,100,020,14,3.464,28.6,42.9,21.4,7.1,.,.,.,.
16,COM ARTS,100,021,14,3.714,42.9,57.1,.,.,.,.,.,.
17,COM ARTS,100,022,15,3.267,26.7,40.0,26.7,.,.,.,6.7,.
18,COM ARTS,100,024,15,3.500,40.0,40.0,6.7,6.7,6.7,.,.,.
19,COM ARTS,100,025,12,3.667,50.0,33.3,16.7,.,.,.,.,.
20,COM ARTS,100,026,13,3.458,23.1,46.2,15.4,7.7,.,.,.,.
21,COM ARTS,100,027,10,3.250,30.0,50.0,10.0,.,.,.,10.0,.
22,COM ARTS,100,029,14,3.286,35.7,35.7,7.1,7.1,7.1,7.1,.,.
23,COM ARTS,100,030,12,3.333,16.7,41.7,33.3,8.3,.,.,.,.
24,COM ARTS,100,031,14,3.393,28.6,35.7,28.6,.,7.1,.,.,.
25,COM ARTS,100,032,13,3.385,46.2,30.8,15.4,.,.,.,7.7,.
26,COM ARTS,100,033,14,3.346,14.3,35.7,42.9,.,.,.,.,.
27,COM ARTS,100,034,13,3.769,61.5,30.8,7.7,.,.,.,.,.
28,COM ARTS,100,035,12,3.375,33.3,58.3,.,.,.,.,8.3,.
29,COM ARTS,100,036,15,3.333,46.7,.,33.3,13.3,6.7,.,.,.
30,COM ARTS,100,037,15,3.767,53.3,46.7,.,.,.,.,.,.
31,COM ARTS,100,038,15,3.600,46.7,26.7,26.7,.,.,.,.,.
32,COM ARTS,100,039,13,3.269,23.1,38.5,15.4,15.4,7.7,.,.,.
33,COM ARTS,100,040,15,3.333,40.0,26.7,26.7,.,.,.,6.7,.
34,COM ARTS,100,041,14,3.786,64.3,28.6,7.1,.,.,.,.,.
35,COM ARTS,100,042,13,4.000,100.0,.,.,.,.,.,.,.
36,COM ARTS,100,043,14,3.464,28.6,50.0,7.1,14.3,.,.,.,.
37,COM ARTS,100,044,13,3.423,23.1,46.2,23.1,7.7,.,.,.,.
38,COM ARTS,100,045,15,3.167,26.7,33.3,13.3,13.3,6.7,6.7,.,.
39,COM ARTS,100,046,14,3.786,71.4,21.4,.,7.1,.,.,.,.
42,COM ARTS,155,001,138,3.739,74.6,17.4,2.9,.,2.2,1.4,1.4,.
0,COM ARTS,200,001,118,3.720,75.4,12.7,5.1,2.5,0.8,2.5,0.8,.
1,COM ARTS,250,001,213,3.230,21.1,42.3,18.3,7.5,7.5,1.9,1.4,.
2,COM ARTS,260,001,218,3.602,65.6,13.8,8.3,4.6,4.1,1.8,0.9,.
3,COM ARTS,260,101,9,3.333,55.6,22.2,11.1,.,.,.,11.1,.
5,COM ARTS,262,001,99,3.418,33.3,39.4,17.2,5.1,1.0,1.0,2.0,.
6,COM ARTS,272,001,120,3.583,57.5,24.2,8.3,5.8,1.7,0.8,1.7,.
7,COM ARTS,310,001,9,3.278,44.4,33.3,.,.,11.1,11.1,.,.
8,COM ARTS,313,001,37,3.419,59.5,13.5,8.1,5.4,5.4,8.1,.,.
11,COM ARTS,317,001,78,3.851,76.9,16.7,2.6,2.6,.,.,.,.
12,COM ARTS,325,001,79,2.967,12.7,29.1,27.8,10.1,11.4,1.3,3.8,3.8
13,COM ARTS,345,001,100,3.495,42.0,34.0,14.0,7.0,.,3.0,.,.
14,COM ARTS,346,001,71,3.225,18.3,45.1,18.3,8.5,7.0,1.4,1.4,.
15,COM ARTS,347,001,51,3.549,54.9,19.6,17.6,3.9,2.0,.,2.0,.
16,COM ARTS,350,001,186,3.417,29.0,38.2,19.9,2.7,2.7,.,1.6,5.9
17,COM ARTS,351,001,87,3.109,13.8,36.8,20.7,17.2,10.3,1.1,.,.
18,COM ARTS,355,001,136,3.433,27.2,43.4,18.4,8.8,1.5,.,.,.
19,COM ARTS,357,001,59,3.190,28.8,22.0,23.7,11.9,8.5,3.4,.,1.7
20,COM ARTS,358,001,42,3.176,26.2,19.0,11.9,14.3,7.1,.,2.4,16.7
21,COM ARTS,360,001,73,3.528,46.6,32.9,6.8,6.8,1.4,1.4,1.4,2.7
22,COM ARTS,368,001,84,3.208,29.8,25.0,16.7,16.7,10.7,1.2,.,.
23,COM ARTS,370,001,102,3.559,41.2,35.3,8.8,2.9,2.9,.,1.0,.
24,COM ARTS,377,001,39,3.421,38.5,30.8,15.4,10.3,.,.,2.6,.
25,COM ARTS,420,001,18,3.389,27.8,22.2,50.0,.,.,.,.,.
27,COM ARTS,451,001,32,2.968,18.8,25.0,12.5,25.0,12.5,.,3.1,3.1
28,COM ARTS,460,001,21,3.452,42.9,38.1,4.8,4.8,4.8,4.8,.,.
29,COM ARTS,461,001,20,3.775,70.0,15.0,15.0,.,.,.,.,.
30,COM ARTS,465,001,16,3.767,50.0,43.8,.,.,.,.,.,.
31,COM ARTS,465,002,15,3.633,40.0,53.3,.,6.7,.,.,.,.
33,COM ARTS,466,001,19,3.474,47.4,15.8,26.3,5.3,5.3,.,.,.
34,COM ARTS,467,001,15,3.800,66.7,26.7,6.7,.,.,.,.,.
35,COM ARTS,470,001,44,3.585,52.3,29.5,4.5,2.3,.,2.3,2.3,4.5
36,COM ARTS,547,001,15,3.333,53.3,13.3,20.0,.,.,13.3,.,.
37,COM ARTS,565,001,32,3.203,37.5,18.8,12.5,15.6,12.5,3.1,.,.
1,COM ARTS,577,001,34,2.868,20.6,32.4,8.8,23.5,.,5.9,8.8,.
3,COM ARTS,609,001,17,3.500,47.1,23.5,17.6,5.9,5.9,.,.,.
4,COM ARTS,609,002,18,3.889,77.8,22.2,.,.,.,.,.,.
6,COM ARTS,610,002,13,3.692,46.2,46.2,7.7,.,.,.,.,.
7,COM ARTS,613,001,24,3.452,37.5,20.8,12.5,16.7,.,.,.,.
