,department,course_num,sec_num,num_of_students,avg_gpa,A,AB,B,BC,C,D,F,S
8,ART,458,001,16,3.813,62.5,37.5,.,.,.,.,.,.
9,ART,463,001,15,4.000,100.0,.,.,.,.,.,.,.
10,ART,466,002,9,3.889,77.8,22.2,.,.,.,.,.,.
11,ART,467,001,16,3.906,87.5,6.3,6.3,.,.,.,.,.
13,ART,476,001,10,4.000,100.0,.,.,.,.,.,.,.
14,ART,476,002,10,4.000,100.0,.,.,.,.,.,.,.
17,ART,508,001,118,3.930,82.2,5.1,2.5,0.8,.,.,.,6.8
18,ART,508,002,20,3.800,70.0,20.0,10.0,.,.,.,.,.
27,ART,534,002,8,4.000,100.0,.,.,.,.,.,.,.
30,ART,546,001,16,3.719,68.8,12.5,12.5,6.3,.,.,.,.
31,ART,554,001,8,3.938,87.5,12.5,.,.,.,.,.,.
32,ART,575,001,16,3.750,50.0,50.0,.,.,.,.,.,.
33,ART,576,001,7,4.000,85.7,.,.,.,.,.,.,.
36,ART,622,001,7,3.929,85.7,14.3,.,.,.,.,.,.
37,ART,622,002,7,3.929,85.7,14.3,.,.,.,.,.,.
0,ART ED,323,002,20,3.700,60.0,20.0,20.0,.,.,.,.,.
1,ART ED,324,001,20,3.600,55.0,20.0,15.0,10.0,.,.,.,.
2,ART ED,327,001,19,3.816,68.4,26.3,5.3,.,.,.,.,.
0,ART HIST,103,001,82,3.331,22.0,26.8,11.0,11.0,4.9,.,.,.
1,ART HIST,130,001,251,3.794,77.3,10.8,3.6,2.0,2.0,0.8,0.4,.
2,ART HIST,202,001,159,3.639,54.1,11.9,6.9,2.5,1.3,0.6,1.9,20.8
3,ART HIST,210,001,38,3.571,31.6,21.1,21.1,.,.,.,.,21.1
4,ART HIST,242,001,31,3.833,74.2,9.7,.,.,.,3.2,.,.
5,ART HIST,300,001,36,3.596,41.7,16.7,8.3,2.8,.,2.8,.,27.8
6,ART HIST,303,001,20,3.542,25.0,25.0,.,10.0,.,.,.,35.0
7,ART HIST,308,001,22,3.222,31.8,4.5,31.8,4.5,4.5,4.5,.,18.2
8,ART HIST,318,001,57,3.205,8.8,14.0,7.0,5.3,1.8,1.8,.,57.9
9,ART HIST,355,001,74,3.714,29.7,21.6,5.4,.,.,.,.,41.9
10,ART HIST,379,001,13,3.429,15.4,15.4,23.1,.,.,.,.,46.2
11,ART HIST,403,001,26,3.273,34.6,19.2,15.4,3.8,3.8,7.7,.,11.5
12,ART HIST,411,001,18,3.556,55.6,11.1,27.8,.,5.6,.,.,.
13,ART HIST,430,001,29,3.893,86.2,.,10.3,.,.,.,.,.
14,ART HIST,468,001,55,3.704,36.4,7.3,1.8,.,1.8,1.8,.,50.9
15,ART HIST,500,001,6,3.750,50.0,50.0,.,.,.,.,.,.
16,ART HIST,575,001,11,3.300,18.2,18.2,54.5,.,.,.,.,.
0,ASIALANG,101,001,17,3.794,70.6,17.6,11.8,.,.,.,.,.
1,ASIALANG,101,002,21,3.690,57.1,33.3,4.8,.,4.8,.,.,.
2,ASIALANG,101,003,19,3.889,78.9,10.5,5.3,.,.,.,.,5.3
3,ASIALANG,101,004,22,3.636,68.2,22.7,.,4.5,.,.,4.5,.
5,ASIALANG,103,001,15,3.433,60.0,6.7,26.7,.,.,.,6.7,.
6,ASIALANG,103,002,18,3.441,44.4,16.7,16.7,11.1,5.6,.,.,5.6
7,ASIALANG,103,003,15,3.833,73.3,20.0,6.7,.,.,.,.,.
8,ASIALANG,103,004,19,3.842,84.2,5.3,5.3,5.3,.,.,.,.
9,ASIALANG,103,005,15,3.733,60.0,26.7,13.3,.,.,.,.,.
10,ASIALANG,103,006,16,3.563,68.8,.,12.5,12.5,6.3,.,.,.
11,ASIALANG,103,007,14,3.714,64.3,14.3,21.4,.,.,.,.,.
12,ASIALANG,103,009,11,3.682,72.7,9.1,9.1,.,9.1,.,.,.
14,ASIALANG,105,001,19,3.947,89.5,10.5,.,.,.,.,.,.
15,ASIALANG,105,002,15,3.933,86.7,13.3,.,.,.,.,.,.
16,ASIALANG,105,003,14,3.462,57.1,14.3,14.3,.,.,.,7.1,7.1
17,ASIALANG,105,004,14,3.679,64.3,21.4,7.1,.,7.1,.,.,.
18,ASIALANG,105,005,16,3.567,56.3,18.8,6.3,.,12.5,.,.,6.3
19,ASIALANG,105,006,12,3.500,58.3,16.7,.,16.7,8.3,.,.,.
21,ASIALANG,114,001,11,3.636,54.5,36.4,.,.,9.1,.,.,.
23,ASIALANG,123,001,11,4.000,100.0,.,.,.,.,.,.,.
24,ASIALANG,125,001,17,3.765,64.7,23.5,11.8,.,.,.,.,.
27,ASIALANG,131,001,13,3.423,76.9,.,.,7.7,7.7,.,7.7,.
28,ASIALANG,133,001,16,3.813,62.5,37.5,.,.,.,.,.,.
32,ASIALANG,201,001,23,3.783,78.3,8.7,4.3,8.7,.,.,.,.
33,ASIALANG,201,002,25,3.780,72.0,20.0,4.0,.,4.0,.,.,.
34,ASIALANG,201,003,23,3.739,73.9,13.0,4.3,4.3,4.3,.,.,.
36,ASIALANG,203,001,19,3.526,47.4,31.6,5.3,10.5,5.3,.,.,.
37,ASIALANG,203,002,15,3.633,60.0,20.0,13.3,.,6.7,.,.,.
38,ASIALANG,203,003,16,3.031,31.3,12.5,31.3,6.3,6.3,12.5,.,.
39,ASIALANG,203,004,17,3.118,35.3,23.5,5.9,11.8,17.6,5.9,.,.
0,ASIALANG,205,001,12,3.750,75.0,8.3,8.3,8.3,.,.,.,.
1,ASIALANG,205,002,19,3.711,63.2,15.8,21.1,.,.,.,.,.
3,ASIALANG,223,001,6,3.500,50.0,33.3,.,.,16.7,.,.,.
6,ASIALANG,225,001,12,4.000,100.0,.,.,.,.,.,.,.
11,ASIALANG,231,001,6,3.833,66.7,33.3,.,.,.,.,.,.
12,ASIALANG,233,001,9,3.875,66.7,22.2,.,.,.,.,.,11.1
14,ASIALANG,239,001,6,3.750,50.0,50.0,.,.,.,.,.,.
15,ASIALANG,301,001,15,3.633,53.3,26.7,13.3,6.7,.,.,.,.
16,ASIALANG,301,002,14,3.821,71.4,21.4,7.1,.,.,.,.,.
17,ASIALANG,301,003,16,3.786,68.8,6.3,6.3,6.3,.,.,.,12.5
19,ASIALANG,303,002,18,3.722,66.7,22.2,5.6,.,5.6,.,.,.
20,ASIALANG,303,003,20,3.300,30.0,35.0,15.0,5.0,15.0,.,.,.
22,ASIALANG,305,001,22,3.818,72.7,18.2,9.1,.,.,.,.,.
29,ASIALANG,339,001,6,4.000,100.0,.,.,.,.,.,.,.
15,ASIALANG,376,001,19,3.921,84.2,15.8,.,.,.,.,.,.
16,ASIALANG,378,001,23,3.804,73.9,13.0,13.0,.,.,.,.,.
17,ASIALANG,378,002,21,3.881,81.0,14.3,4.8,.,.,.,.,.
19,ASIALANG,405,001,7,4.000,100.0,.,.,.,.,.,.,.
24,ASIALANG,451,001,19,3.842,78.9,10.5,10.5,.,.,.,.,.
25,ASIALANG,457,001,10,3.700,70.0,.,30.0,.,.,.,.,.
0,ASIAN,100,001,93,3.826,81.7,6.5,5.4,4.3,1.1,.,.,.
1,ASIAN,103,001,25,3.760,68.0,24.0,4.0,.,4.0,.,.,.
2,ASIAN,104,001,27,3.352,44.4,14.8,29.6,3.7,3.7,.,3.7,.
3,ASIAN,120,001,62,3.718,72.6,17.7,3.2,3.2,.,1.6,1.6,.
4,ASIAN,218,001,21,3.333,33.3,9.5,9.5,9.5,9.5,.,.,28.6
5,ASIAN,244,001,10,3.778,50.0,40.0,.,.,.,.,.,.
6,ASIAN,255,001,42,3.554,54.8,11.9,7.1,4.8,9.5,.,.,7.1
7,ASIAN,300,001,10,3.800,70.0,20.0,10.0,.,.,.,.,.
8,ASIAN,300,002,28,3.857,71.4,28.6,.,.,.,.,.,.
9,ASIAN,300,003,27,3.889,77.8,22.2,.,.,.,.,.,.
10,ASIAN,300,004,20,3.725,65.0,20.0,10.0,5.0,.,.,.,.
11,ASIAN,300,005,10,3.286,40.0,.,20.0,.,.,10.0,.,20.0
15,ASIAN,301,001,8,3.688,50.0,37.5,12.5,.,.,.,.,.
16,ASIAN,301,002,11,3.773,63.6,27.3,9.1,.,.,.,.,.
18,ASIAN,307,001,70,3.971,92.9,5.7,.,.,.,.,.,.
19,ASIAN,310,001,49,2.969,42.9,6.1,12.2,16.3,10.2,.,10.2,.
20,ASIAN,351,001,41,3.720,61.0,24.4,12.2,2.4,.,.,.,.
21,ASIAN,370,001,6,4.000,66.7,.,.,.,.,.,.,33.3
22,ASIAN,375,001,24,4.000,91.7,.,.,.,.,.,.,4.2
23,ASIAN,378,001,18,3.222,16.7,38.9,22.2,16.7,5.6,.,.,.
25,ASIAN,434,001,19,3.711,57.9,31.6,5.3,5.3,.,.,.,.
27,ASIAN,473,001,8,3.813,62.5,37.5,.,.,.,.,.,.
29,ASIAN,630,001,15,4.000,100.0,.,.,.,.,.,.,.
32,ASIAN,633,001,12,3.542,50.0,8.3,41.7,.,.,.,.,.
0,ASIAN AM,101,001,68,3.545,30.9,58.8,4.4,1.5,1.5,.,1.5,.
1,ASIAN AM,101,002,43,2.857,9.3,14.0,46.5,9.3,11.6,7.0,.,.
3,ASIAN AM,121,001,9,3.500,44.4,33.3,11.1,.,11.1,.,.,.
4,ASIAN AM,150,001,124,3.789,76.6,12.1,4.8,2.4,3.2,.,.,.
5,ASIAN AM,152,001,153,3.852,81.7,9.8,5.2,1.3,1.3,.,.,.
6,ASIAN AM,170,001,69,3.710,69.6,15.9,10.1,1.4,1.4,.,1.4,.
7,ASIAN AM,220,001,17,3.353,17.6,52.9,17.6,5.9,5.9,.,.,.
8,ASIAN AM,240,001,41,3.793,78.0,14.6,.,2.4,4.9,.,.,.
9,ASIAN AM,240,005,32,3.633,46.9,25.0,21.9,.,.,.,.,.
10,ASIAN AM,240,008,40,3.863,80.0,15.0,2.5,2.5,.,.,.,.
12,ASIAN AM,250,001,29,3.054,17.2,13.8,41.4,17.2,3.4,3.4,.,3.4
13,ASIAN AM,319,001,6,4.000,100.0,.,.,.,.,.,.,.
14,ASIAN AM,420,001,16,3.344,56.3,18.8,12.5,.,.,6.3,6.3,.
15,ASIAN AM,462,001,25,3.860,80.0,12.0,8.0,.,.,.,.,.
16,ASIAN AM,465,001,11,4.000,100.0,.,.,.,.,.,.,.
0,ASTRON,103,001,220,3.693,68.6,13.6,6.8,1.4,2.3,1.8,0.9,.
1,ASTRON,103,002,275,3.752,76.4,10.2,5.5,1.5,0.4,1.1,1.8,.
3,ASTRON,104,001,166,3.849,78.3,9.6,1.8,1.8,2.4,.,.,5.4
4,ASTRON,170,001,47,3.170,21.3,27.7,29.8,10.6,8.5,2.1,.,.
9,ASTRON,200,001,36,3.700,52.8,30.6,13.9,.,.,.,.,2.8
10,ASTRON,236,001,42,3.298,45.2,11.9,31.0,.,2.4,9.5,.,.
11,ASTRON,310,001,54,3.056,35.2,24.1,14.8,9.3,1.9,9.3,5.6,.
12,ASTRON,335,001,18,3.139,33.3,27.8,11.1,.,22.2,5.6,.,.
13,ASTRON,465,001,18,3.676,55.6,16.7,22.2,.,.,.,.,.
0,ATM OCN,100,001,202,3.112,26.7,21.3,20.8,14.9,6.4,2.0,3.0,5.0
1,ATM OCN,101,001,57,3.404,49.1,22.8,17.5,1.8,3.5,.,5.3,.
2,ATM OCN,140,001,125,3.584,57.6,22.4,12.0,1.6,4.0,1.6,0.8,.
3,ATM OCN,171,001,39,3.763,74.4,7.7,10.3,2.6,2.6,.,.,2.6
4,ATM OCN,310,001,23,3.750,65.2,17.4,8.7,4.3,.,.,.,.
5,ATM OCN,330,001,24,4.000,100.0,.,.,.,.,.,.,.
6,ATM OCN,335,001,8,3.188,25.0,37.5,25.0,.,.,12.5,.,.
7,ATM OCN,355,001,17,3.471,29.4,47.1,17.6,.,5.9,.,.,.
8,ATM OCN,441,001,21,3.900,81.0,9.5,4.8,.,.,.,.,.
9,ATM OCN,452,001,14,2.679,.,21.4,21.4,28.6,28.6,.,.,.
10,ATM OCN,522,001,8,3.750,75.0,.,25.0,.,.,.,.,.
11,ATM OCN,573,001,13,3.577,46.2,30.8,15.4,7.7,.,.,.,.
12,ATM OCN,610,001,20,3.725,50.0,45.0,5.0,.,.,.,.,.
13,ATM OCN,630,001,13,3.615,46.2,30.8,23.1,.,.,.,.,.
14,ATM OCN,637,001,11,4.000,100.0,.,.,.,.,.,.,.
15,ATM OCN,660,001,7,3.714,71.4,.,28.6,.,.,.,.,.
1,B M E,200,001,138,3.888,77.5,22.5,.,.,.,.,.,.
2,B M E,300,001,96,3.927,85.4,14.6,.,.,.,.,.,.
3,B M E,310,001,36,3.708,47.2,47.2,5.6,.,.,.,.,.
4,B M E,315,001,111,3.432,30.6,40.5,18.0,8.1,1.8,0.9,.,.
5,B M E,330,001,63,3.627,57.1,25.4,11.1,1.6,3.2,1.6,.,.
23,B M E,399,093,6,4.000,100.0,.,.,.,.,.,.,.
26,B M E,399,099,8,4.000,100.0,.,.,.,.,.,.,.
36,B M E,400,001,140,3.946,89.3,10.7,.,.,.,.,.,.
37,B M E,414,001,23,3.913,87.0,8.7,4.3,.,.,.,.,.
38,B M E,462,001,18,3.500,33.3,50.0,5.6,5.6,5.6,.,.,.
39,B M E,510,001,47,3.844,74.5,12.8,8.5,.,.,.,.,2.1
40,B M E,511,001,11,3.909,81.8,18.2,.,.,.,.,.,.
1,B M E,535,001,13,3.500,23.1,61.5,7.7,7.7,.,.,.,.
2,B M E,550,001,35,3.957,91.4,8.6,.,.,.,.,.,.
5,B M E,601,006,11,4.000,100.0,.,.,.,.,.,.,.
7,B M E,602,003,17,3.912,82.4,17.6,.,.,.,.,.,.
8,B M E,602,005,27,4.000,100.0,.,.,.,.,.,.,.
10,B M E,615,001,27,3.635,44.4,33.3,18.5,.,.,.,.,.
11,B M E,619,001,37,4.000,100.0,.,.,.,.,.,.,.
0,B M I,541,001,33,3.468,27.3,36.4,27.3,3.0,.,.,.,6.1
1,B M I,541,002,35,3.897,82.9,8.6,5.7,.,.,.,.,.
3,B M I,544,001,8,3.875,75.0,25.0,.,.,.,.,.,.
4,B M I,576,001,14,3.091,21.4,14.3,28.6,.,7.1,7.1,.,21.4
5,B M I,641,001,6,3.667,50.0,33.3,16.7,.,.,.,.,.
0,BIOCHEM,100,101,30,3.800,86.7,3.3,3.3,3.3,.,3.3,.,.
1,BIOCHEM,100,102,29,3.948,93.1,3.4,3.4,.,.,.,.,.
3,BIOCHEM,104,001,53,3.915,90.6,5.7,1.9,.,1.9,.,.,.
4,BIOCHEM,104,002,61,3.984,96.7,3.3,.,.,.,.,.,.
7,BIOCHEM,299,046,12,4.000,100.0,.,.,.,.,.,.,.
19,BIOCHEM,501,001,332,3.613,61.7,13.3,15.7,5.4,3.0,0.3,0.3,0.3
20,BIOCHEM,501,002,458,3.516,51.5,18.1,15.7,7.9,4.6,0.7,.,1.3
22,BIOCHEM,507,001,113,3.191,35.4,19.5,16.8,10.6,9.7,4.4,0.9,0.9
23,BIOCHEM,508,001,57,3.018,40.4,12.3,17.5,5.3,10.5,10.5,3.5,.
24,BIOCHEM,510,001,56,3.455,53.6,8.9,25.0,3.6,7.1,1.8,.,.
25,BIOCHEM,551,001,86,3.738,62.8,25.6,8.1,3.5,.,.,.,.
26,BIOCHEM,601,001,24,3.370,20.8,29.2,45.8,.,.,.,.,4.2
28,BIOCHEM,612,001,18,3.611,55.6,11.1,33.3,.,.,.,.,.
29,BIOCHEM,621,001,15,4.000,93.3,.,.,.,.,.,.,.
31,BIOCHEM,645,001,20,3.625,55.0,25.0,10.0,10.0,.,.,.,.
0,BIOCHEM,699,053,6,4.000,100.0,.,.,.,.,.,.,.
1,BIOCHEM,699,054,6,4.000,100.0,.,.,.,.,.,.,.
0,BIOCORE,181,001,19,3.974,94.7,5.3,.,.,.,.,.,.
1,BIOCORE,381,001,90,3.631,72.2,10.0,6.7,2.2,2.2,1.1,3.3,.
2,BIOCORE,382,001,19,3.684,78.9,10.5,5.3,.,.,.,5.3,.
3,BIOCORE,382,002,16,3.688,62.5,12.5,25.0,.,.,.,.,.
4,BIOCORE,382,003,14,3.464,42.9,7.1,50.0,.,.,.,.,.
5,BIOCORE,382,004,13,3.462,61.5,15.4,15.4,.,.,.,7.7,.
6,BIOCORE,382,005,12,3.583,58.3,.,41.7,.,.,.,.,.
9,BIOCORE,485,001,91,3.505,44.0,14.3,40.7,1.1,.,.,.,.
10,BIOCORE,486,001,12,3.792,75.0,8.3,16.7,.,.,.,.,.
11,BIOCORE,486,002,16,3.844,81.3,6.3,12.5,.,.,.,.,.
12,BIOCORE,486,003,13,3.808,69.2,23.1,7.7,.,.,.,.,.
0,BIOLOGY,101,001,247,2.703,17.8,20.6,17.4,10.1,18.6,10.9,4.0,.
1,BIOLOGY,101,002,237,2.591,12.2,12.7,22.8,14.3,25.7,10.1,2.1,.
3,BIOLOGY,102,001,12,2.958,16.7,.,50.0,25.0,8.3,.,.,.
4,BIOLOGY,102,002,14,3.036,28.6,7.1,21.4,28.6,14.3,.,.,.
5,BIOLOGY,102,003,16,2.875,12.5,31.3,18.8,18.8,12.5,.,6.3,.
6,BIOLOGY,102,004,9,3.111,11.1,22.2,55.6,.,11.1,.,.,.
7,BIOLOGY,102,005,15,2.900,13.3,20.0,26.7,26.7,6.7,6.7,.,.
8,BIOLOGY,102,006,14,2.964,7.1,21.4,42.9,14.3,14.3,.,.,.
9,BIOLOGY,102,007,13,3.269,7.7,46.2,38.5,7.7,.,.,.,.
10,BIOLOGY,102,008,12,3.417,33.3,33.3,25.0,.,8.3,.,.,.
11,BIOLOGY,102,009,15,3.333,33.3,20.0,26.7,20.0,.,.,.,.
12,BIOLOGY,102,010,9,3.167,22.2,11.1,44.4,22.2,.,.,.,.
13,BIOLOGY,102,011,19,3.289,21.1,31.6,31.6,15.8,.,.,.,.
14,BIOLOGY,102,013,12,2.708,16.7,16.7,16.7,25.0,8.3,16.7,.,.
15,BIOLOGY,102,014,14,3.357,42.9,21.4,14.3,7.1,14.3,.,.,.
17,BIOLOGY,130,001,35,2.814,22.9,11.4,28.6,2.9,22.9,11.4,.,.
18,BIOLOGY,151,001,317,3.074,27.1,10.4,38.8,6.3,12.3,4.7,.,.
19,BIOLOGY,151,002,290,2.967,20.0,12.4,41.7,3.8,16.9,3.8,1.0,.
21,BIOLOGY,152,001,386,3.315,39.6,15.0,29.8,3.4,8.8,2.3,0.3,.
1,BMOLCHEM,699,005,6,4.000,100.0,.,.,.,.,.,.,.
0,BOTANY,123,001,98,3.411,48.0,16.3,14.3,9.2,9.2,1.0,.,.
1,BOTANY,130,001,140,2.993,24.3,8.6,39.3,5.7,13.6,4.3,1.4,.
2,BOTANY,151,001,7,2.929,.,14.3,57.1,28.6,.,.,.,.
5,BOTANY,152,001,6,3.083,16.7,.,66.7,16.7,.,.,.,.
6,BOTANY,240,001,39,3.395,46.2,15.4,23.1,5.1,2.6,5.1,.,2.6
7,BOTANY,260,001,61,3.451,57.4,9.8,19.7,1.6,8.2,1.6,1.6,.
8,BOTANY,265,001,9,3.556,44.4,22.2,33.3,.,.,.,.,.
15,BOTANY,300,001,30,3.017,23.3,20.0,26.7,10.0,16.7,.,3.3,.
16,BOTANY,330,001,24,3.688,62.5,12.5,25.0,.,.,.,.,.
17,BOTANY,338,001,19,3.806,73.7,15.8,.,.,5.3,.,.,.
18,BOTANY,340,001,6,3.500,50.0,.,50.0,.,.,.,.,.
19,BOTANY,370,001,73,3.979,98.6,.,.,1.4,.,.,.,.
20,BOTANY,400,001,48,3.685,62.5,10.4,18.8,4.2,.,.,.,4.2
21,BOTANY,402,001,18,4.000,94.4,.,.,.,.,.,.,5.6
23,BOTANY,410,001,12,3.042,8.3,16.7,58.3,8.3,8.3,.,.,.
24,BOTANY,455,001,28,3.480,46.4,10.7,17.9,10.7,3.6,.,.,10.7
25,BOTANY,460,001,26,3.269,23.1,42.3,15.4,3.8,15.4,.,.,.
32,BOTANY,621,001,6,3.917,83.3,16.7,.,.,.,.,.,.
33,BOTANY,651,001,11,3.750,54.5,.,18.2,.,.,.,.,.
4,BSE,249,001,31,2.242,6.5,.,19.4,9.7,51.6,12.9,.,.
5,BSE,270,001,35,3.229,34.3,20.0,34.3,2.9,2.9,.,5.7,.
6,BSE,301,001,20,3.675,40.0,55.0,5.0,.,.,.,.,.
7,BSE,367,001,67,3.642,59.7,16.4,19.4,1.5,3.0,.,.,.
10,BSE,372,001,13,2.958,7.7,15.4,30.8,38.5,.,.,.,7.7
11,BSE,380,001,45,3.400,62.2,13.3,11.1,4.4,.,.,8.9,.
12,BSE,473,001,20,3.750,65.0,25.0,5.0,5.0,.,.,.,.
14,BSE,475,001,12,3.458,58.3,25.0,8.3,.,.,.,8.3,.
15,BSE,509,001,29,3.793,62.1,34.5,3.4,.,.,.,.,.
0,C&E SOC,103,002,12,3.500,41.7,8.3,16.7,.,8.3,.,.,.
1,C&E SOC,140,001,41,3.854,78.0,14.6,7.3,.,.,.,.,.
2,C&E SOC,210,001,8,3.313,25.0,25.0,37.5,12.5,.,.,.,.
3,C&E SOC,211,002,7,3.214,28.6,42.9,14.3,.,.,14.3,.,.
6,C&E SOC,248,001,9,3.833,66.7,33.3,.,.,.,.,.,.
8,C&E SOC,340,001,16,3.906,81.3,18.8,.,.,.,.,.,.
9,C&E SOC,341,001,15,3.607,33.3,46.7,13.3,.,.,.,.,.
10,C&E SOC,357,001,11,3.773,63.6,27.3,9.1,.,.,.,.,.
11,C&E SOC,360,001,7,3.000,14.3,57.1,14.3,.,.,.,14.3,.
19,C&E SOC,533,001,22,4.000,95.5,.,.,.,.,.,.,.
20,C&E SOC,617,001,7,4.000,100.0,.,.,.,.,.,.,.
0,CBE,1,001,15,4.000,100.0,.,.,.,.,.,.,.
1,CBE,150,001,94,3.628,53.2,27.7,14.9,2.1,1.1,1.1,.,.
2,CBE,250,002,58,2.940,20.7,17.2,17.2,22.4,20.7,1.7,.,.
3,CBE,255,001,47,2.947,19.1,25.5,21.3,14.9,12.8,2.1,4.3,.
4,CBE,310,001,49,2.813,16.3,8.2,40.8,8.2,16.3,6.1,2.0,2.0
5,CBE,311,001,52,3.019,26.9,19.2,17.3,19.2,13.5,.,3.8,.
6,CBE,320,001,78,3.154,28.2,19.2,33.3,9.0,5.1,2.6,2.6,.
7,CBE,324,001,8,3.188,25.0,37.5,25.0,.,.,12.5,.,.
8,CBE,324,002,7,3.500,28.6,42.9,28.6,.,.,.,.,.
9,CBE,324,003,11,3.409,27.3,27.3,45.5,.,.,.,.,.
10,CBE,324,004,9,3.444,55.6,.,22.2,22.2,.,.,.,.
12,CBE,326,001,19,2.763,21.1,15.8,15.8,21.1,15.8,5.3,5.3,.
13,CBE,426,001,64,3.127,25.0,25.0,15.6,15.6,17.2,.,.,.
14,CBE,430,001,66,3.152,30.3,13.6,25.8,22.7,4.5,3.0,.,.
15,CBE,440,001,26,3.385,42.3,11.5,34.6,3.8,7.7,.,.,.
16,CBE,450,001,37,3.473,40.5,24.3,27.0,5.4,2.7,.,.,.
17,CBE,470,001,41,3.354,29.3,26.8,31.7,9.8,2.4,.,.,.
21,CBE,540,001,24,3.021,12.5,.,70.8,12.5,4.2,.,.,.
22,CBE,547,001,10,3.500,30.0,50.0,10.0,10.0,.,.,.,.
23,CBE,555,001,10,4.000,100.0,.,.,.,.,.,.,.
24,CBE,562,001,31,3.823,71.0,22.6,6.5,.,.,.,.,.
26,CBE,562,003,12,3.773,66.7,16.7,.,8.3,.,.,.,8.3
27,CBE,562,004,14,3.929,92.9,.,7.1,.,.,.,.,.
28,CBE,562,005,35,4.000,34.3,.,.,.,.,.,.,65.7
29,CBE,562,010,9,3.889,88.9,.,11.1,.,.,.,.,.
30,CBE,562,011,12,3.625,41.7,41.7,16.7,.,.,.,.,.
32,CBE,567,001,10,3.200,20.0,20.0,50.0,.,10.0,.,.,.
0,CBE,599,024,12,3.806,83.3,.,16.7,.,.,.,.,.
11,CBE,660,001,35,3.586,31.4,54.3,14.3,.,.,.,.,.
5,CHEM,103,001,248,2.940,25.4,12.1,29.4,11.3,13.3,6.9,1.6,.
6,CHEM,103,002,268,2.920,24.6,13.1,26.5,13.4,14.6,5.6,2.2,.
7,CHEM,103,003,273,2.971,25.6,15.4,23.1,13.2,15.8,5.9,0.7,.
8,CHEM,103,004,241,2.979,27.0,15.8,26.6,10.8,10.4,7.5,2.1,.
9,CHEM,103,005,285,2.881,23.9,14.0,23.5,12.6,16.8,7.7,1.4,.
10,CHEM,103,006,222,2.932,25.2,13.5,23.0,13.5,17.6,5.9,0.9,.
11,CHEM,103,007,269,3.034,27.5,17.1,26.8,7.4,13.8,5.9,1.1,.
12,CHEM,103,008,223,2.975,27.4,13.9,22.9,12.6,17.5,4.5,1.3,.
14,CHEM,104,001,241,2.907,25.3,10.4,31.1,10.0,11.6,11.6,.,.
15,CHEM,104,002,287,3.003,30.0,12.2,25.8,8.0,16.7,7.0,0.3,.
19,CHEM,109,001,229,3.474,50.7,19.7,15.3,7.4,4.4,1.3,0.9,.
20,CHEM,109,002,224,3.475,52.2,17.0,16.1,7.6,5.4,1.3,0.4,.
21,CHEM,109,003,55,3.909,85.5,10.9,3.6,.,.,.,.,.
23,CHEM,115,001,30,3.550,56.7,20.0,16.7,3.3,.,.,3.3,.
24,CHEM,175,001,17,3.618,70.6,17.6,5.9,.,.,.,5.9,.
25,CHEM,260,001,14,4.000,100.0,.,.,.,.,.,.,.
39,CHEM,311,001,37,2.919,10.8,21.6,24.3,27.0,16.2,.,.,.
40,CHEM,327,001,65,3.215,33.8,18.5,24.6,9.2,12.3,.,1.5,.
0,CHEM,329,001,81,3.265,35.8,18.5,24.7,9.9,8.6,2.5,.,.
1,CHEM,341,001,179,2.784,21.8,5.6,25.7,8.4,35.2,1.7,1.1,.
2,CHEM,343,001,304,2.908,27.3,10.5,27.6,7.2,19.7,4.3,3.3,.
3,CHEM,343,002,210,3.005,30.5,14.3,23.8,5.7,18.6,5.7,1.4,.
4,CHEM,343,003,158,2.639,10.8,10.8,29.7,10.8,29.7,7.6,0.6,.
5,CHEM,343,004,58,3.386,34.5,25.9,27.6,5.2,3.4,1.7,.,.
6,CHEM,343,005,225,2.653,18.7,13.8,20.0,10.2,24.9,7.1,5.3,.
7,CHEM,343,006,197,3.145,33.5,18.3,14.7,12.7,19.8,1.0,.,.
9,CHEM,344,001,18,3.278,22.2,38.9,27.8,5.6,.,5.6,.,.
10,CHEM,344,002,14,3.071,21.4,7.1,50.0,7.1,14.3,.,.,.
11,CHEM,344,003,17,3.324,29.4,11.8,52.9,5.9,.,.,.,.
12,CHEM,344,004,17,2.941,11.8,11.8,47.1,11.8,17.6,.,.,.
13,CHEM,344,005,18,3.333,33.3,27.8,16.7,16.7,5.6,.,.,.
14,CHEM,344,006,18,3.222,33.3,16.7,38.9,5.6,.,.,5.6,.
15,CHEM,344,007,17,3.088,23.5,5.9,47.1,11.8,11.8,.,.,.
16,CHEM,344,008,16,3.406,50.0,6.3,25.0,12.5,6.3,.,.,.
17,CHEM,344,009,17,3.353,35.3,17.6,29.4,17.6,.,.,.,.
18,CHEM,344,011,17,3.206,17.6,29.4,35.3,11.8,5.9,.,.,.
19,CHEM,344,012,14,3.393,42.9,14.3,28.6,7.1,7.1,.,.,.
20,CHEM,344,013,15,3.067,20.0,6.7,46.7,20.0,6.7,.,.,.
21,CHEM,344,014,14,3.250,14.3,42.9,21.4,21.4,.,.,.,.
22,CHEM,344,015,16,3.156,12.5,37.5,25.0,18.8,6.3,.,.,.
23,CHEM,344,016,11,3.364,36.4,27.3,18.2,9.1,9.1,.,.,.
24,CHEM,344,017,14,3.179,21.4,14.3,50.0,7.1,7.1,.,.,.
