,department,course_num,sec_num,num_of_students,avg_gpa,A,AB,B,BC,C,D,F,S
29,MICROBIO,545,001,69,3.912,89.9,5.8,1.4,.,.,1.4,.,.
30,MICROBIO,551,001,22,3.977,95.5,4.5,.,.,.,.,.,.
31,MICROBIO,551,002,23,3.848,78.3,13.0,8.7,.,.,.,.,.
32,MICROBIO,551,003,9,4.000,100.0,.,.,.,.,.,.,.
33,MICROBIO,551,004,16,3.938,87.5,12.5,.,.,.,.,.,.
35,MICROBIO,657,001,54,3.815,85.2,7.4,3.7,.,1.9,.,1.9,.
0,MIL SCI,102,001,15,4.000,100.0,.,.,.,.,.,.,.
1,MIL SCI,102,002,8,4.000,100.0,.,.,.,.,.,.,.
2,MIL SCI,102,003,6,3.500,50.0,.,50.0,.,.,.,.,.
4,MIL SCI,111,111,14,4.000,100.0,.,.,.,.,.,.,.
5,MIL SCI,202,001,20,4.000,100.0,.,.,.,.,.,.,.
6,MIL SCI,202,002,6,3.667,83.3,.,.,.,16.7,.,.,.
8,MIL SCI,211,211,12,4.000,100.0,.,.,.,.,.,.,.
9,MIL SCI,302,001,16,3.938,87.5,12.5,.,.,.,.,.,.
10,MIL SCI,311,001,16,4.000,100.0,.,.,.,.,.,.,.
11,MIL SCI,402,001,10,4.000,100.0,.,.,.,.,.,.,.
12,MIL SCI,402,002,7,4.000,100.0,.,.,.,.,.,.,.
14,MIL SCI,411,001,17,4.000,100.0,.,.,.,.,.,.,.
1,MUS PERF,102,001,8,3.938,87.5,12.5,.,.,.,.,.,.
2,MUS PERF,102,002,11,3.500,54.5,18.2,9.1,9.1,9.1,.,.,.
5,MUS PERF,104,001,8,4.000,100.0,.,.,.,.,.,.,.
6,MUS PERF,104,002,6,3.667,66.7,16.7,.,16.7,.,.,.,.
8,MUS PERF,143,001,11,3.955,90.9,9.1,.,.,.,.,.,.
13,MUS PERF,144,104,7,3.950,85.7,14.3,.,.,.,.,.,.
14,MUS PERF,23,002,9,4.000,100.0,.,.,.,.,.,.,.
29,MUS PERF,27,001,6,4.000,100.0,.,.,.,.,.,.,.
30,MUS PERF,342,001,11,3.864,90.9,.,.,9.1,.,.,.,.
38,MUS PERF,405,044,8,4.000,100.0,.,.,.,.,.,.,.
0,MUS PERF,405,061,6,4.000,100.0,.,.,.,.,.,.,.
0,MUSIC,101,001,37,3.833,75.7,2.7,8.1,.,2.7,.,.,8.1
1,MUSIC,103,001,155,3.881,89.7,1.9,2.6,0.6,1.3,0.6,0.6,1.9
2,MUSIC,106,001,31,2.860,9.7,22.6,25.8,6.5,6.5,6.5,3.2,16.1
3,MUSIC,113,001,676,3.945,96.0,.,3.1,.,0.6,.,0.3,.
4,MUSIC,113,002,683,3.829,89.3,3.4,2.0,1.5,1.6,0.9,1.3,.
5,MUSIC,113,003,683,3.931,94.3,2.5,1.2,0.7,0.4,0.4,0.3,.
7,MUSIC,122,001,14,3.393,21.4,42.9,28.6,7.1,.,.,.,.
8,MUSIC,122,002,14,3.429,42.9,7.1,42.9,7.1,.,.,.,.
10,MUSIC,151,001,38,3.684,65.8,18.4,10.5,2.6,.,2.6,.,.
11,MUSIC,151,002,60,3.560,41.7,23.3,8.3,6.7,3.3,.,.,.
13,MUSIC,172,101,7,3.643,57.1,14.3,28.6,.,.,.,.,.
14,MUSIC,172,102,7,3.857,71.4,28.6,.,.,.,.,.,.
15,MUSIC,172,103,6,3.417,33.3,16.7,50.0,.,.,.,.,.
16,MUSIC,172,104,8,3.563,37.5,50.0,.,12.5,.,.,.,.
18,MUSIC,212,001,37,3.203,54.1,2.7,21.6,.,8.1,13.5,.,.
19,MUSIC,222,001,16,3.563,56.3,25.0,6.3,.,12.5,.,.,.
22,MUSIC,252,001,7,4.000,100.0,.,.,.,.,.,.,.
26,MUSIC,256,001,19,4.000,100.0,.,.,.,.,.,.,.
28,MUSIC,260,001,13,4.000,100.0,.,.,.,.,.,.,.
29,MUSIC,260,002,14,3.929,92.9,.,7.1,.,.,.,.,.
33,MUSIC,262,096,16,4.000,100.0,.,.,.,.,.,.,.
0,MUSIC,267,020,8,4.000,100.0,.,.,.,.,.,.,.
1,MUSIC,267,035,6,4.000,100.0,.,.,.,.,.,.,.
3,MUSIC,267,089,6,4.000,100.0,.,.,.,.,.,.,.
5,MUSIC,267,220,6,4.000,100.0,.,.,.,.,.,.,.
7,MUSIC,268,001,6,4.000,100.0,.,.,.,.,.,.,.
8,MUSIC,268,002,9,3.944,88.9,11.1,.,.,.,.,.,.
10,MUSIC,269,016,6,4.000,100.0,.,.,.,.,.,.,.
12,MUSIC,269,071,13,4.000,100.0,.,.,.,.,.,.,.
15,MUSIC,272,101,7,3.500,57.1,14.3,14.3,.,14.3,.,.,.
16,MUSIC,272,102,9,3.611,44.4,33.3,22.2,.,.,.,.,.
19,MUSIC,302,001,7,3.857,85.7,.,14.3,.,.,.,.,.
20,MUSIC,317,001,10,3.750,70.0,10.0,20.0,.,.,.,.,.
21,MUSIC,319,001,68,3.500,63.2,7.4,11.8,2.9,5.9,1.5,2.9,.
25,MUSIC,337,001,6,4.000,100.0,.,.,.,.,.,.,.
30,MUSIC,40,001,25,4.000,100.0,.,.,.,.,.,.,.
32,MUSIC,41,001,44,4.000,100.0,.,.,.,.,.,.,.
34,MUSIC,415,001,20,3.550,60.0,20.0,15.0,.,.,.,5.0,.
35,MUSIC,42,001,244,3.801,82.8,6.6,2.9,1.2,2.0,2.5,.,2.0
36,MUSIC,421,001,7,4.000,100.0,.,.,.,.,.,.,.
37,MUSIC,43,001,107,4.000,99.1,.,.,.,.,.,.,0.9
38,MUSIC,43,002,62,4.000,100.0,.,.,.,.,.,.,.
39,MUSIC,43,003,86,4.000,100.0,.,.,.,.,.,.,.
2,MUSIC,468,001,8,3.625,62.5,12.5,12.5,12.5,.,.,.,.
3,MUSIC,497,026,6,4.000,100.0,.,.,.,.,.,.,.
4,MUSIC,497,031,15,3.467,66.7,.,13.3,.,20.0,.,.,.
5,MUSIC,497,032,10,4.000,100.0,.,.,.,.,.,.,.
7,MUSIC,497,059,6,4.000,100.0,.,.,.,.,.,.,.
8,MUSIC,497,070,15,4.000,100.0,.,.,.,.,.,.,.
9,MUSIC,497,126,14,4.000,100.0,.,.,.,.,.,.,.
18,MUSIC,50,001,28,3.911,92.9,.,3.6,3.6,.,.,.,.
19,MUSIC,513,001,15,3.857,73.3,13.3,6.7,.,.,.,.,.
20,MUSIC,52,001,48,3.969,93.8,6.3,.,.,.,.,.,.
26,MUSIC,553,001,6,4.000,100.0,.,.,.,.,.,.,.
27,MUSIC,556,001,12,4.000,100.0,.,.,.,.,.,.,.
30,MUSIC,56,001,29,3.875,86.2,.,6.9,3.4,.,.,.,.
39,MUSIC,565,059,7,4.000,100.0,.,.,.,.,.,.,.
15,MUSIC,570,001,20,4.000,100.0,.,.,.,.,.,.,.
17,MUSIC,574,001,20,4.000,100.0,.,.,.,.,.,.,.
19,MUSIC,577,001,6,4.000,100.0,.,.,.,.,.,.,.
20,MUSIC,578,001,8,4.000,100.0,.,.,.,.,.,.,.
21,MUSIC,58,001,14,4.000,100.0,.,.,.,.,.,.,.
22,MUSIC,60,001,86,4.000,100.0,.,.,.,.,.,.,.
23,MUSIC,60,002,49,3.929,91.8,2.0,6.1,.,.,.,.,.
25,MUSIC,62,001,58,4.000,100.0,.,.,.,.,.,.,.
26,MUSIC,622,001,11,4.000,100.0,.,.,.,.,.,.,.
27,MUSIC,629,096,9,4.000,100.0,.,.,.,.,.,.,.
28,MUSIC,632,001,6,3.917,83.3,16.7,.,.,.,.,.,.
1,N E,231,001,12,3.500,50.0,33.3,8.3,.,.,8.3,.,.
2,N E,405,001,19,2.611,21.1,5.3,42.1,5.3,.,5.3,15.8,5.3
3,N E,408,001,30,3.100,30.0,3.3,46.7,10.0,6.7,.,3.3,.
4,N E,412,001,14,3.714,42.9,57.1,.,.,.,.,.,.
5,N E,424,001,9,3.389,55.6,33.3,.,.,.,.,11.1,.
6,N E,427,001,7,2.786,57.1,14.3,.,.,.,.,28.6,.
7,N E,428,001,8,3.563,37.5,37.5,25.0,.,.,.,.,.
8,N E,428,002,9,3.167,44.4,11.1,33.3,.,.,.,11.1,.
10,N E,506,001,7,3.667,42.9,28.6,14.3,.,.,.,.,.
13,N E,526,001,11,3.727,63.6,18.2,18.2,.,.,.,.,.
14,N E,527,001,11,3.091,36.4,9.1,27.3,9.1,9.1,9.1,.,.
15,N E,571,001,19,3.278,31.6,15.8,31.6,5.3,10.5,.,.,.
0,NAV SCI,176,001,10,4.000,100.0,.,.,.,.,.,.,.
1,NAV SCI,202,001,9,3.278,33.3,33.3,.,22.2,11.1,.,.,.
2,NAV SCI,276,001,17,4.000,100.0,.,.,.,.,.,.,.
3,NAV SCI,302,001,7,3.929,85.7,14.3,.,.,.,.,.,.
4,NAV SCI,350,001,9,4.000,100.0,.,.,.,.,.,.,.
5,NAV SCI,376,001,6,4.000,100.0,.,.,.,.,.,.,.
6,NAV SCI,402,001,11,3.455,54.5,.,36.4,.,9.1,.,.,.
7,NAV SCI,476,001,10,4.000,100.0,.,.,.,.,.,.,.
3,NEURODPT,699,028,6,4.000,100.0,.,.,.,.,.,.,.
16,NEURODPT,699,106,11,4.000,100.0,.,.,.,.,.,.,.
0,NEUROL,699,093,6,3.824,83.3,.,16.7,.,.,.,.,.
5,NEUROL,699,109,8,4.000,100.0,.,.,.,.,.,.,.
2,NEURSURG,699,005,10,4.000,100.0,.,.,.,.,.,.,.
3,NEURSURG,699,006,6,4.000,100.0,.,.,.,.,.,.,.
4,NEURSURG,699,012,8,3.833,87.5,.,12.5,.,.,.,.,.
5,NEURSURG,699,013,6,4.000,100.0,.,.,.,.,.,.,.
0,NTP,611,001,19,3.583,57.9,5.3,21.1,10.5,.,.,.,5.3
2,NTP,660,001,13,4.000,100.0,.,.,.,.,.,.,.
3,NTP,666,001,22,3.975,86.4,4.5,.,.,.,.,.,.
0,NURSING,105,001,132,3.462,44.7,29.5,10.6,9.8,3.0,1.5,0.8,.
4,NURSING,318,001,72,3.528,36.1,43.1,13.9,4.2,2.8,.,.,.
5,NURSING,318,002,72,3.664,44.4,43.1,6.9,2.8,.,.,.,2.8
7,NURSING,323,001,77,2.934,3.9,26.0,37.7,18.2,11.7,1.3,.,.
8,NURSING,323,002,77,3.084,6.5,32.5,37.7,18.2,5.2,.,.,.
10,NURSING,324,001,79,3.639,44.3,40.5,13.9,1.3,.,.,.,.
11,NURSING,324,002,78,3.724,52.6,42.3,3.8,.,1.3,.,.,.
13,NURSING,325,001,79,3.918,83.5,16.5,.,.,.,.,.,.
14,NURSING,325,002,77,3.961,92.2,7.8,.,.,.,.,.,.
19,NURSING,437,003,61,3.918,88.5,9.8,.,.,1.6,.,.,.
20,NURSING,442,001,13,3.885,76.9,23.1,.,.,.,.,.,.
21,NURSING,442,002,6,3.750,66.7,16.7,16.7,.,.,.,.,.
23,NURSING,443,001,85,3.447,17.6,56.5,23.5,2.4,.,.,.,.
24,NURSING,443,002,73,3.527,28.8,49.3,20.5,1.4,.,.,.,.
25,NURSING,443,003,61,3.320,11.5,45.9,37.7,4.9,.,.,.,.
27,NURSING,444,001,72,3.813,63.9,34.7,1.4,.,.,.,.,.
28,NURSING,444,002,67,3.724,49.3,47.8,1.5,1.5,.,.,.,.
30,NURSING,445,001,87,4.000,100.0,.,.,.,.,.,.,.
31,NURSING,445,002,71,3.972,95.8,2.8,1.4,.,.,.,.,.
39,NURSING,447,003,61,3.910,82.0,18.0,.,.,.,.,.,.
40,NURSING,448,003,61,3.975,95.1,4.9,.,.,.,.,.,.
4,NURSING,511,001,22,3.884,81.8,13.6,4.5,.,.,.,.,.
5,NURSING,590,001,27,3.926,92.6,.,7.4,.,.,.,.,.
6,NURSING,601,010,8,3.938,87.5,12.5,.,.,.,.,.,.
7,NURSING,601,011,7,3.929,85.7,14.3,.,.,.,.,.,.
9,NURSING,601,060,9,3.667,44.4,44.4,11.1,.,.,.,.,.
11,NURSING,605,001,28,3.929,85.7,14.3,.,.,.,.,.,.
12,NURSING,679,001,21,4.000,100.0,.,.,.,.,.,.,.
0,NUTR SCI,132,001,334,3.505,62.6,16.5,6.0,5.1,2.4,3.9,2.7,0.3
1,NUTR SCI,132,002,335,3.782,78.8,9.3,6.6,2.7,2.1,.,0.6,.
10,NUTR SCI,332,001,89,3.326,44.9,22.5,12.4,9.0,5.6,3.4,2.2,.
11,NUTR SCI,350,001,131,3.606,48.1,29.8,12.2,5.3,1.5,.,.,1.5
12,NUTR SCI,379,001,154,3.851,82.5,10.4,3.9,1.3,1.9,.,.,.
16,NUTR SCI,421,001,17,3.971,94.1,5.9,.,.,.,.,.,.
17,NUTR SCI,421,002,59,3.966,93.2,6.8,.,.,.,.,.,.
20,NUTR SCI,431,001,53,3.212,39.6,11.3,22.6,7.5,13.2,3.8,.,.
21,NUTR SCI,500,001,36,3.819,72.2,22.2,2.8,2.8,.,.,.,.
22,NUTR SCI,510,001,12,3.333,58.3,16.7,8.3,.,.,16.7,.,.
23,NUTR SCI,525,001,9,3.444,44.4,11.1,33.3,11.1,.,.,.,.
25,NUTR SCI,621,002,15,3.900,86.7,6.7,6.7,.,.,.,.,.
26,NUTR SCI,632,001,32,3.531,37.5,40.6,12.5,9.4,.,.,.,.
27,NUTR SCI,642,001,32,3.922,87.5,9.4,3.1,.,.,.,.,.
28,NUTR SCI,650,001,15,3.867,73.3,26.7,.,.,.,.,.,.
29,NUTR SCI,651,001,26,3.750,84.6,3.8,7.7,.,.,.,3.8,.
30,NUTR SCI,653,001,23,3.739,78.3,17.4,.,.,.,.,4.3,.
31,NUTR SCI,671,001,16,4.000,100.0,.,.,.,.,.,.,.
35,NUTR SCI,699,016,7,4.000,100.0,.,.,.,.,.,.,.
4,OBS&GYN,699,031,26,4.000,100.0,.,.,.,.,.,.,.
0,OCC THER,100,001,24,3.875,87.5,.,12.5,.,.,.,.,.
0,ONCOLOGY,545,001,28,3.714,71.4,14.3,10.7,.,.,3.6,.,.
6,OPHTHALM,699,299,6,3.600,83.3,.,.,.,.,.,16.7,.
0,OTM,300,001,120,3.058,17.5,25.8,26.7,14.2,14.2,1.7,.,.
1,OTM,300,002,126,3.000,15.9,25.4,28.6,12.7,13.5,3.2,0.8,.
2,OTM,300,003,109,2.968,10.1,29.4,30.3,15.6,11.9,.,2.8,.
3,OTM,300,004,84,2.881,8.3,20.2,33.3,17.9,19.0,1.2,.,.
5,OTM,365,001,6,4.000,100.0,.,.,.,.,.,.,.
6,OTM,421,001,11,3.636,63.6,9.1,18.2,9.1,.,.,.,.
7,OTM,421,002,10,3.550,20.0,70.0,10.0,.,.,.,.,.
9,OTM,423,001,9,3.389,44.4,22.2,11.1,11.1,11.1,.,.,.
10,OTM,427,001,9,3.722,66.7,11.1,22.2,.,.,.,.,.
11,OTM,427,002,10,3.800,60.0,40.0,.,.,.,.,.,.
13,OTM,452,001,17,3.529,41.2,35.3,17.6,.,5.9,.,.,.
14,OTM,654,001,7,3.857,71.4,28.6,.,.,.,.,.,.
0,PATH,404,001,129,3.093,23.3,27.1,17.8,19.4,7.8,3.9,0.8,.
1,PATH,404,002,22,2.762,22.7,22.7,13.6,4.5,13.6,13.6,4.5,.
0,PATH-BIO,350,001,17,3.813,76.5,.,17.6,.,.,.,.,5.9
1,PATH-BIO,370,001,11,3.636,27.3,72.7,.,.,.,.,.,.
2,PATH-BIO,514,001,90,3.739,57.8,33.3,7.8,1.1,.,.,.,.
3,PATH-BIO,515,001,97,3.918,86.6,10.3,3.1,.,.,.,.,.
4,PATH-BIO,526,001,92,4.000,96.7,.,.,.,.,.,.,3.3
5,PATH-BIO,561,001,91,3.418,31.9,28.6,33.0,4.4,2.2,.,.,.
6,PATH-BIO,562,001,91,3.593,42.9,38.5,14.3,3.3,1.1,.,.,.
7,PATH-BIO,660,001,31,4.000,100.0,.,.,.,.,.,.,.
7,PEDIAT,699,031,6,4.000,100.0,.,.,.,.,.,.,.
9,PEDIAT,699,048,8,4.000,87.5,.,.,.,.,.,.,12.5
0,PHARMACY,126,001,34,4.000,100.0,.,.,.,.,.,.,.
1,PHARMACY,490,001,10,4.000,100.0,.,.,.,.,.,.,.
2,PHARMACY,490,002,12,3.917,91.7,.,8.3,.,.,.,.,.
4,PHARMACY,563,002,48,3.979,93.8,4.2,.,.,.,.,.,2.1
5,PHARMACY,640,001,31,3.774,61.3,32.3,6.5,.,.,.,.,.
0,PHILOS,101,001,86,3.065,15.1,23.3,33.7,17.4,8.1,.,1.2,1.2
1,PHILOS,101,002,77,3.125,28.6,33.8,16.9,3.9,7.8,.,7.8,.
2,PHILOS,101,003,81,3.012,13.6,25.9,40.7,11.1,2.5,1.2,4.9,.
3,PHILOS,101,004,89,3.330,29.2,30.3,32.6,3.4,.,.,3.4,.
4,PHILOS,101,005,21,3.595,47.6,28.6,19.0,4.8,.,.,.,.
5,PHILOS,101,006,83,3.536,59.0,18.1,14.5,2.4,2.4,.,3.6,.
6,PHILOS,101,007,81,2.975,12.3,34.6,18.5,12.3,14.8,3.7,1.2,2.5
8,PHILOS,210,001,63,3.333,41.3,23.8,19.0,4.8,6.3,3.2,1.6,.
9,PHILOS,211,001,55,3.269,38.2,25.5,10.9,3.6,9.1,7.3,.,3.6
10,PHILOS,211,002,71,3.521,59.2,14.1,14.1,4.2,4.2,.,2.8,.
11,PHILOS,211,003,77,3.396,57.1,16.9,10.4,2.6,6.5,1.3,5.2,.
13,PHILOS,241,001,81,3.599,44.4,39.5,9.9,3.7,2.5,.,.,.
14,PHILOS,241,002,77,3.204,22.1,20.8,35.1,16.9,3.9,.,.,.
15,PHILOS,241,003,67,3.674,65.7,23.9,3.0,1.5,1.5,.,3.0,1.5
17,PHILOS,243,001,72,3.382,27.8,33.3,27.8,9.7,1.4,.,.,.
18,PHILOS,243,002,80,3.854,78.8,11.3,8.8,.,.,.,.,1.3
20,PHILOS,341,001,106,3.644,49.1,32.1,13.2,3.8,.,.,.,1.9
21,PHILOS,341,002,20,3.550,55.0,20.0,20.0,.,.,5.0,.,.
22,PHILOS,341,003,81,3.840,80.2,14.8,3.7,.,.,.,1.2,.
23,PHILOS,341,004,80,3.881,76.3,23.8,.,.,.,.,.,.
24,PHILOS,341,005,83,3.421,27.7,45.8,16.9,6.0,.,1.2,1.2,1.2
25,PHILOS,341,091,19,3.711,47.4,47.4,5.3,.,.,.,.,.
26,PHILOS,341,092,22,3.795,68.2,22.7,9.1,.,.,.,.,.
27,PHILOS,341,093,20,3.975,95.0,5.0,.,.,.,.,.,.
28,PHILOS,341,094,15,3.567,80.0,.,6.7,6.7,.,.,6.7,.
29,PHILOS,341,095,21,3.929,85.7,14.3,.,.,.,.,.,.
31,PHILOS,432,001,87,3.466,37.9,41.4,8.0,5.7,5.7,.,1.1,.
32,PHILOS,454,001,17,3.735,64.7,29.4,.,.,5.9,.,.,.
33,PHILOS,454,002,17,3.688,52.9,29.4,5.9,5.9,.,.,.,5.9
37,PHILOS,512,001,13,3.231,15.4,46.2,15.4,15.4,7.7,.,.,.
38,PHILOS,515,001,11,3.682,54.5,27.3,18.2,.,.,.,.,.
39,PHILOS,516,001,23,3.295,21.7,26.1,39.1,4.3,4.3,.,.,4.3
40,PHILOS,520,001,22,3.833,77.3,13.6,.,.,4.5,.,.,.
1,PHILOS,530,001,22,3.333,31.8,13.6,36.4,13.6,.,.,.,4.5
2,PHILOS,541,001,25,3.520,32.0,44.0,20.0,4.0,.,.,.,.
5,PHILOS,545,001,8,4.000,100.0,.,.,.,.,.,.,.
6,PHILOS,551,001,26,3.229,23.1,19.2,38.5,7.7,.,3.8,.,3.8
7,PHILOS,558,001,9,3.833,66.7,33.3,.,.,.,.,.,.
8,PHILOS,560,001,22,3.591,40.9,36.4,22.7,.,.,.,.,.
0,PHM PRAC,426,001,131,3.893,80.9,16.8,2.3,.,.,.,.,.
5,PHM PRAC,468,001,20,4.000,100.0,.,.,.,.,.,.,.
6,PHM PRAC,469,001,8,4.000,100.0,.,.,.,.,.,.,.
7,PHM PRAC,471,001,9,4.000,100.0,.,.,.,.,.,.,.
9,PHM PRAC,490,008,19,4.000,100.0,.,.,.,.,.,.,.
10,PHM PRAC,490,016,33,4.000,100.0,.,.,.,.,.,.,.
13,PHM PRAC,554,001,97,3.881,77.3,21.6,1.0,.,.,.,.,.
14,PHM PRAC,556,001,97,3.474,41.2,29.9,17.5,9.3,1.0,.,1.0,.
15,PHM PRAC,570,001,97,3.294,18.6,37.1,30.9,11.3,2.1,.,.,.
16,PHM PRAC,612,001,12,3.909,75.0,16.7,.,.,.,.,.,8.3
17,PHM PRAC,617,001,14,3.846,64.3,28.6,.,.,.,.,.,.
18,PHM PRAC,626,056,122,3.951,92.6,4.9,2.5,.,.,.,.,.
19,PHM PRAC,629,001,15,4.000,100.0,.,.,.,.,.,.,.
21,PHM PRAC,654,001,122,3.832,72.1,22.1,5.7,.,.,.,.,.
22,PHM PRAC,656,001,124,2.819,4.8,24.2,25.0,25.0,20.2,.,0.8,.
23,PHM PRAC,657,001,25,3.688,40.0,52.0,4.0,.,.,.,.,.
24,PHM PRAC,659,001,31,3.823,83.9,6.5,3.2,3.2,3.2,.,.,.
25,PHM PRAC,668,001,24,3.979,95.8,4.2,.,.,.,.,.,.
26,PHM PRAC,674,001,19,3.947,89.5,10.5,.,.,.,.,.,.
27,PHM PRAC,678,002,19,3.944,84.2,10.5,.,.,.,.,.,5.3
28,PHM PRAC,679,001,12,3.958,91.7,8.3,.,.,.,.,.,.
0,PHM SCI,310,001,197,3.584,56.9,13.2,21.8,5.6,1.5,0.5,.,.
1,PHM SCI,421,001,132,3.545,43.2,36.4,10.6,6.1,3.8,.,.,.
5,PHM SCI,522,001,115,3.543,53.9,21.7,13.9,5.2,2.6,2.6,.,.
6,PHM SCI,531,001,131,3.271,39.7,19.1,19.8,12.2,3.8,3.8,1.5,.
7,PHM SCI,532,001,97,3.562,53.6,16.5,19.6,9.3,1.0,.,.,.
8,PHM SCI,541,001,132,3.739,64.4,19.7,15.2,0.8,.,.,.,.
10,PHM SCI,626,001,13,3.500,38.5,30.8,23.1,7.7,.,.,.,.
11,PHM SCI,679,001,42,3.869,90.5,7.1,.,.,.,.,2.4,.
0,PHY ASST,602,001,59,3.661,45.8,40.7,13.6,.,.,.,.,.
1,PHY ASST,603,001,55,3.464,32.7,34.5,25.5,7.3,.,.,.,.
4,PHY ASST,621,001,55,3.973,96.4,1.8,1.8,.,.,.,.,.
5,PHY ASST,641,001,59,3.576,40.7,39.0,15.3,5.1,.,.,.,.
6,PHY ASST,648,001,55,3.673,47.3,40.0,12.7,.,.,.,.,.
7,PHY ASST,651,001,59,3.449,30.5,39.0,20.3,10.2,.,.,.,.
9,PHY ASST,699,002,9,4.000,100.0,.,.,.,.,.,.,.
10,PHY ASST,699,004,6,4.000,100.0,.,.,.,.,.,.,.
0,PHY THER,512,001,39,3.949,89.7,10.3,.,.,.,.,.,.
1,PHY THER,534,001,40,3.650,35.0,60.0,5.0,.,.,.,.,.
2,PHY THER,540,001,40,4.000,100.0,.,.,.,.,.,.,.
3,PHY THER,543,001,39,4.000,100.0,.,.,.,.,.,.,.
4,PHY THER,628,001,40,3.638,42.5,42.5,15.0,.,.,.,.,.
5,PHY THER,636,001,39,3.744,53.8,41.0,5.1,.,.,.,.,.
6,PHY THER,640,001,40,3.763,60.0,32.5,7.5,.,.,.,.,.
12,PHY THER,665,001,40,3.613,32.5,57.5,10.0,.,.,.,.,.
13,PHY THER,677,001,39,3.538,25.6,56.4,17.9,.,.,.,.,.
0,PHYSICS,103,001,248,3.004,18.1,20.2,23.0,24.2,12.9,0.8,0.4,.
1,PHYSICS,103,002,135,3.000,16.3,21.5,24.4,24.4,11.9,1.5,.,.
3,PHYSICS,104,001,288,3.156,28.5,20.8,20.1,19.4,9.7,0.3,1.0,.
4,PHYSICS,104,002,217,3.028,20.3,23.5,19.4,18.9,16.6,0.9,0.5,.
5,PHYSICS,104,003,131,3.050,22.1,22.1,22.1,16.8,13.7,3.1,.,.
7,PHYSICS,107,001,41,3.590,53.7,34.1,2.4,.,.,.,4.9,.
8,PHYSICS,109,001,160,3.603,55.0,25.6,11.9,5.0,1.3,.,1.3,.
9,PHYSICS,109,002,87,3.736,59.8,31.0,5.7,3.4,.,.,.,.
11,PHYSICS,115,001,34,2.933,23.5,8.8,20.6,14.7,17.6,.,2.9,11.8
13,PHYSICS,201,001,289,2.972,21.8,18.0,18.3,20.8,18.3,2.4,.,.
14,PHYSICS,201,002,65,2.615,15.4,6.2,18.5,24.6,26.2,9.2,.,.
16,PHYSICS,202,001,98,3.020,18.4,20.4,25.5,20.4,14.3,1.0,.,.
17,PHYSICS,202,002,251,2.954,22.3,17.9,17.9,20.7,16.7,4.4,.,.
19,PHYSICS,207,001,77,3.071,19.5,22.1,36.4,13.0,3.9,2.6,2.6,.
20,PHYSICS,207,002,85,2.905,17.6,22.4,24.7,15.3,10.6,4.7,3.5,.
22,PHYSICS,208,001,149,3.097,21.5,23.5,26.2,14.8,12.8,0.7,0.7,.
23,PHYSICS,208,002,107,2.967,18.7,28.0,20.6,14.0,11.2,4.7,2.8,.
26,PHYSICS,241,001,36,3.324,27.8,16.7,38.9,11.1,.,.,.,.
27,PHYSICS,248,001,49,3.673,67.3,18.4,6.1,2.0,4.1,2.0,.,.
33,PHYSICS,301,001,40,3.950,95.0,.,5.0,.,.,.,.,.
34,PHYSICS,307,001,27,3.204,22.2,25.9,22.2,29.6,.,.,.,.
35,PHYSICS,307,002,28,3.054,28.6,17.9,28.6,14.3,3.6,.,7.1,.
37,PHYSICS,311,001,59,3.284,30.5,22.0,32.2,6.8,3.4,3.4,.,.
38,PHYSICS,322,001,45,3.189,33.3,17.8,24.4,20.0,.,.,4.4,.
0,PHYSICS,325,001,44,2.841,6.8,15.9,36.4,25.0,13.6,2.3,.,.
1,PHYSICS,407,001,11,4.000,100.0,.,.,.,.,.,.,.
3,PHYSICS,407,003,13,4.000,100.0,.,.,.,.,.,.,.
5,PHYSICS,415,001,33,3.348,33.3,24.2,21.2,21.2,.,.,.,.
6,PHYSICS,449,001,47,3.287,21.3,23.4,53.2,.,.,2.1,.,.
11,PHYSICS,525,001,14,3.214,28.6,21.4,35.7,7.1,.,7.1,.,.
13,PHYSICS,531,001,27,3.352,25.9,33.3,25.9,14.8,.,.,.,.
14,PHYSICS,535,001,12,3.875,83.3,8.3,8.3,.,.,.,.,.
15,PHYSICS,551,001,23,3.304,26.1,34.8,34.8,.,.,.,4.3,.
16,PHYSICS,623,001,17,3.412,23.5,41.2,29.4,5.9,.,.,.,.
0,PL PATH,123,001,45,3.633,53.3,24.4,17.8,4.4,.,.,.,.
1,PL PATH,154,001,24,3.979,95.8,4.2,.,.,.,.,.,.
2,PL PATH,154,002,24,3.917,87.5,8.3,4.2,.,.,.,.,.
8,PL PATH,315,001,47,3.598,44.7,34.0,12.8,6.4,.,.,.,.
11,PL PATH,367,001,11,3.833,54.5,27.3,.,.,.,.,.,.
13,PL PATH,505,001,10,3.444,30.0,20.0,40.0,.,.,.,.,10.0
0,POLI SCI,104,001,265,3.408,23.0,41.9,29.8,1.5,1.9,.,0.4,1.5
1,POLI SCI,120,001,136,3.485,48.5,25.0,17.6,2.9,2.9,0.7,2.2,.
2,POLI SCI,140,001,238,3.459,41.2,32.8,12.2,6.3,4.2,.,1.7,1.3
3,POLI SCI,160,001,145,3.283,34.5,32.4,13.8,9.0,4.8,3.4,2.1,.
4,POLI SCI,170,001,88,3.247,36.4,23.9,15.9,13.6,4.5,1.1,3.4,.
5,POLI SCI,201,001,15,4.0,100.0,.,.,.,.,.,.,.
6,POLI SCI,205,001,33,3.613,45.5,42.4,3.0,.,.,.,3.0,.
